entity_type,entity_code,decision,reviewed_by,reviewed_at,review_notes,evidence_summary,source_references
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-04FFB2F8|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-79A7D6ED|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-237E0688|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-FBA7AB70|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-BD92DC72|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-30BB5DE6|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-C25F13D2|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-0279C024|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-EE13CF61|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-3A91AE7D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-2134CEF7|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-CD4124BE|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-5D643581|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-5836997E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-4C82933D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-FD725E3B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-D6E69107|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-2E8E16D6|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-081400C1|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-7D6C44B8|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-AB97BB1F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-D9ADEFFB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-E8CFE1E7|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-959DB502|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-BC270433|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-F260B394|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-6916E7CE|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-67BD8C74|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-9918DFB6|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-1D4E2E34|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-384488DD|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-8AE6A31F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-6F647F1B|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-3951517D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-4E8960AB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-33359F29|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-E900B26A|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-1A411F9F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-925BE284|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-C999ABAC|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-39D19D17|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-B7A8AF32|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-3F931A3E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-8308E008|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-3104202D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-1508EE9B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-0FBF48C0|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-454C1FEF|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-47B76213|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-E470E871|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-5F843E05|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-D0001062|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-DBE44076|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-BAE16BC2|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-F2A5DD0B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-54A2C268|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-CD7335A8|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-AD5134A1|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-B257C61C|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-D4C5566D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-237DB4BB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-97EC1A18|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-FB03F0F4|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-FAA6CE4C|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-E6E2C0DD|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-AA25BFD8|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-40628FD9|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-CFC4C6AB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-A0CC4688|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-67703997|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-13772A32|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-22EDA541|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-088F39E3|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-3688C02B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-B83CDA08|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-6A5DD82E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-963468E9|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-CFC81E0F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-86C67F1C|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-BA240AE5|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-550464DF|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-33D28B04|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-FDD48A42|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-D5750072|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-1E0AAC08|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-95A8C5DC|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-FBEA047F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-F6FC5E79|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-44F08C05|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-8695F01D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-10A93E87|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-CFD967E8|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-29111B5F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-DBED925D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-5044BB24|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-408380BB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-D5CBD41C|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-F7762CDA|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-54FB3524|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-872A612F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-1B65795E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-EBE5DD16|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-1324BECE|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-6D5479C0|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-D2F19421|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-5644E61F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-1083AFD4|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-45BD37E4|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-091726A7|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-052B962E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-23934660|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-3F9941F6|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-D7F587B8|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-7E351D62|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-E7427129|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-AF950849|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-7E23F03D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-6FB1597E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-AA405638|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-68F157A3|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-45AD02AB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-22A7BF61|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-7EA174F6|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-8C767E60|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-2D1CDD00|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-1D5BBC3F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-CDC234AF|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-87617883|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-4A18059D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-47BCBF08|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-DA0A87CC|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-EF0BCFF3|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-C2AFEA82|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-A3A7AAD2|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-A16A9B91|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-50B4998D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-83CB120A|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-53198C86|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-253B51AB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-0940A444|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-E5A934CA|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-183D026F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-43906F91|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-FD7A082E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-0969BBF7|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-90B25506|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-27ED98BB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-79D5A7D6|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-E66D8FAF|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-0FE93BD2|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-0AE4E961|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-E7948D2D|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-B710833B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-4D910082|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-4B1DA3C3|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-E22DCBD2|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-D82A5A70|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-6B3BE3A8|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-94114C07|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-6ED6A9CC|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-283EBEE1|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-A331B015|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-B25A8613|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-846BD406|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-0F91113D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-49884F2D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-D78AC5BE|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-30BB5DE6|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-0279C024|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-AF38D05B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-50E60467|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-DD77166F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-959DB502|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-BC270433|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-772726C6|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-09B61CE4|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-B7A8AF32|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-3104202D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-0FBF48C0|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-114ACB44|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-47B76213|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-E470E871|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-3F2E058C|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-AA25BFD8|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-40628FD9|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-CDF01952|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-8C73E38B|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-8695F01D|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-10A93E87|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-87CE8557|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-872A612F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-6D5479C0|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-091726A7|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-FC24CEEA|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-052B962E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-7E351D62|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-6FF47E3E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-7E23F03D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-F2885F17|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-B40B55C3|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-8C767E60|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-824246CF|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-003|CPX-SKL-AUTO-4C268F11|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-F7DA1A32|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-EE13CF61|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-67BD8C74|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-1D4E2E34|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-E900B26A|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-8695F01D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-872A612F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-B96852D1|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-68F157A3|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-3439D026|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-50AA1896|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-4DF71AA5|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-73468814|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-58DC12FC|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-91EA45D2|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-52D184BE|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-4CDB9A90|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-AEE2A471|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-6E20DB4D|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-09B61CE4|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-AFC6ADF5|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-038CEC42|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-1CD0852D|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-27E447A3|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-7944A78E|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-1ED9183B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-14F72D18|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-073DE116|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-8C73E38B|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-1B8DD252|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-9AD964BB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-05B6A341|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-E3F6715B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-056270FE|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-C1052C79|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-24C6BE13|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-27E454BB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-741D5840|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-F5C6D64A|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-F2885F17|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-346AB174|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-FF41219D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-088ADB45|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-8F428304|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-7DE32953|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-007|CPX-SKL-AUTO-FFA7CD6D|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-217B3D30|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-49884F2D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-D78AC5BE|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-AF38D05B|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-BC270433|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-8AE6A31F|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-4E8960AB|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-CFC4C6AB|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-352E7A5E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-80041166|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-F5A252C7|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-013|CPX-SKL-AUTO-B96852D1|desirable,deferred,,,,,
