entity_type,entity_code,decision,reviewed_by,reviewed_at,review_notes,evidence_summary,source_references
occupation_alias,CPX-OCC-ENG-018:ae4e9493,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-018:ae4e9493,needs_human_review,,,,,
occupation_alias,CPX-OCC-DDA-017:9ba391b7,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-018:8109b98c,needs_human_review,,,,,
occupation_alias,CPX-OCC-CBE-003:9524e51a,needs_human_review,,,,,
occupation_alias,CPX-OCC-DDA-020:bea9be85,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-014:cd155cab,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-ENG-012:c894b6b6,needs_human_review,,,,,
occupation_alias,CPX-OCC-DDA-020:dcb5facf,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-ENG-018:6477815d,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-018:f938cbc8,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-002:11ac90d5,needs_human_review,,,,,
occupation_alias,CPX-OCC-DDA-017:0104daf2,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-BOP-001:2b376f87,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-017:fb0c284b,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-017:fb0c284b,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-017:fb0c284b,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-017:fb0c284b,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-017:fb0c284b,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-017:fb0c284b,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-017:fb0c284b,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-017:fb0c284b,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-017:fb0c284b,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-017:fb0c284b,needs_human_review,,,,,
occupation_alias,CPX-OCC-CBE-014:1133b891,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-003:8c9cbc88,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-011:01f52170,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-011:01f52170,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-011:01f52170,needs_human_review,,,,,
occupation_alias,CPX-OCC-CBE-007:bdb177db,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-013:5f7aacab,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-013:0aa45f02,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-013:2b8a0d3d,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-013:2b8a0d3d,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-013:2b8a0d3d,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-013:2b8a0d3d,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-013:2b8a0d3d,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-013:2b8a0d3d,needs_human_review,,,,,
occupation_alias,CPX-OCC-DDA-009:087cd244,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-013:ffc8ef58,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-ENG-013:983027a5,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-013:d161d94e,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-013:2fabe43b,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-013:8ac3b92a,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-019:92ff0c49,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-003:2b863404,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:ea08365a,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-014:d445b09d,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-014:d445b09d,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-019:e3621365,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-011:d1de37e7,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-013:52543dba,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-004:c50991a4,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-004:643565bd,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-014:f9e55d25,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:b475badb,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:b475badb,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-018:50b2ad3e,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-018:c8fe08e7,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-010:bd34f982,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-003:af67d5a4,needs_human_review,,,,,
occupation_alias,CPX-OCC-CBE-011:ae6a4613,needs_human_review,,,,,
occupation_alias,CPX-OCC-DDA-007:703a71af,needs_human_review,,,,,
occupation_alias,CPX-OCC-CBE-011:8348e7b4,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-010:8c28deb7,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-018:ad2732c9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:759dd291,needs_human_review,,,,,
occupation_alias,CPX-OCC-DDA-008:b2621939,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-014:d13b9ccd,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-015:d3bd5956,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-015:d3bd5956,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-012:379124c6,needs_human_review,,,,,
occupation_alias,CPX-OCC-CBE-009:e94e7e3c,needs_human_review,,,,,
occupation_alias,CPX-OCC-CBE-009:3763075e,needs_human_review,,,,,
occupation_alias,CPX-OCC-CBE-009:c4ad64d5,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-018:dcaf265b,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-014:8ec3a8fd,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-014:8ec3a8fd,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-014:8ec3a8fd,needs_human_review,,,,,
occupation_alias,CPX-OCC-DDA-016:7054d1bb,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:babcb63f,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-010:f4e7b12d,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-015:27d21647,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:93da0fb9,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-012:edd8ae11,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:e27d751b,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-BOP-010:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-018:622f06cb,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-ENE-007:a5f90560,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:32dc08f2,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-018:230c7517,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:324cba04,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-013:2b50e47f,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-015:bb577383,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-010:e55c7170,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-018:7f26ac14,needs_human_review,,,,,
occupation_alias,CPX-OCC-DDA-008:617641fb,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-014:f7106a0f,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-018:d1073360,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-001:27bc9137,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-006:f50f7c2c,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-006:f50f7c2c,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-006:f50f7c2c,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-006:f50f7c2c,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-PPM-007:ee4dcef7,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-CBE-001:be097f88,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:bb0562d2,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:1f85dfec,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-016:f0c0e57d,excluded_from_exact_matching,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:2b8f0771,needs_human_review,,,,,
occupation_alias,CPX-OCC-CBE-001:633a485d,needs_human_review,,,,,
occupation_alias,CPX-OCC-CBE-011:2341ade0,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:67b6160b,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-013:1a8a5464,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-014:a9dd8cf7,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:d8181123,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-004:2c4774a2,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-004:2c4774a2,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-004:2c4774a2,needs_human_review,,,,,
occupation_alias,CPX-OCC-PPM-004:2c4774a2,needs_human_review,,,,,
occupation_alias,CPX-OCC-BOP-001:92f74d10,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-012:fdb12f0e,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-012:38ed7aa0,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:fea57b65,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:623118b7,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:fcd09209,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:1a257a90,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENG-012:fbd44d05,needs_human_review,,,,,
occupation_alias,CPX-OCC-ENE-007:a720bece,needs_human_review,,,,,
