skill_code,alias,normalised_alias,language_code,country_code,industry_context,source_id,source_record_id,source_name,confidence,verification_status,review_status,reviewed_by,reviewed_at,review_notes,taxonomy_version
CPX-SKL-AUTO-4CFE160A,Oral Expression,oral expression,en,US,transferable,onet,onet/skills.csv:8,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1028DCE2,Originality,originality,en,US,transferable,onet,onet/skills.csv:12,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-30BB5DE6,oversee construction project,oversee construction project,en,EU,project_delivery,esco,http://data.europa.eu/esco/skill/1de548e0-9535-4d2e-9d20-d4474c1ea813,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BAE16BC2,oversee quality control,oversee quality control,en,EU,transferable,esco,http://data.europa.eu/esco/skill/5d34adde-0b78-42b4-9d3d-69e9388d8398,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-09D9D6C3,parking regulations,parking regulations,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/656ae836-2075-459f-8967-03706d4ac2bb,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-0C722B17,Pascal (computer programming),pascal computer programming,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8F428304,pave asphalt layers,pave asphalt layers,en,EU,transferable,esco,http://data.europa.eu/esco/skill/e7e19a59-a780-457b-a027-e901a5cf1ea3,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BC946289,Perceptual Abilities,perceptual abilities,en,US,transferable,onet,onet/skills.csv:23,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4AAD9842,Perceptual Speed,perceptual speed,en,US,transferable,onet,onet/skills.csv:26,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-2E8E16D6,perform data analysis,perform data analysis,en,EU,technical,esco,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-7944A78E,perform drainage work,perform drainage work,en,EU,transferable,esco,http://data.europa.eu/esco/skill/5b58e283-a359-4b55-b10d-b0047b2fb7db,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FC09EE69,perform follow-up on pipeline route services,perform follow-up on pipeline route services,en,EU,transferable,esco,http://data.europa.eu/esco/skill/c3404999-faaa-4779-9cbf-e594b9c4d3b6,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-2C71D659,perform laboratory tests,perform laboratory tests,en,EU,transferable,esco,http://data.europa.eu/esco/skill/0b917c3e-e49f-40d9-8f95-3bc8e9c06fd2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-2BE60248,perform physical stress tests on models,perform physical stress tests on models,en,EU,transferable,esco,http://data.europa.eu/esco/skill/3cb69f14-c297-474a-8950-5e7af4da0049,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E2AD0CCE,perform pipeline routing studies,perform pipeline routing studies,en,EU,transferable,esco,http://data.europa.eu/esco/skill/a46b6220-7313-4b3b-9bdb-cca897aff546,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8C767E60,perform project management,perform project management,en,EU,project_delivery,esco,http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6B3BE3A8,perform resource planning,perform resource planning,en,EU,project_delivery,esco,http://data.europa.eu/esco/skill/f5dd06b8-5d17-4932-9d03-957d0c4f5051,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D78AC5BE,perform risk analysis,perform risk analysis,en,EU,transferable,esco,http://data.europa.eu/esco/skill/1dd23dba-dd00-45ab-abf4-642902538317,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-2A9D11E5,perform sample testing,perform sample testing,en,EU,transferable,esco,http://data.europa.eu/esco/skill/b5a1fc87-c9f2-41f4-a1ae-28e023715592,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B7A8AF32,perform scientific research,perform scientific research,en,EU,transferable,esco,http://data.europa.eu/esco/skill/4fabca9a-7435-4f33-b1da-3cdb00340fdc,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-97EC1A18,perform small vessel safety procedures,perform small vessel safety procedures,en,EU,regulatory,esco,http://data.europa.eu/esco/skill/69b393eb-0695-4e49-956a-b8b953338674,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-02174F4C,perform surveying calculations,perform surveying calculations,en,EU,transferable,esco,http://data.europa.eu/esco/skill/86945516-619a-456e-b0d0-2fb31d927992,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4E8960AB,perform test run,perform test run,en,EU,transferable,esco,http://data.europa.eu/esco/skill/465ff64a-1271-4064-8ed1-e969cb68d8b4,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-55DD3C70,perform underwater bridge inspection,perform underwater bridge inspection,en,EU,transferable,esco,http://data.europa.eu/esco/skill/3ad4a1d0-34e8-474b-92ce-59c8d01a6e55,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-C1FE13A0,perform water chemistry analysis,perform water chemistry analysis,en,EU,transferable,esco,http://data.europa.eu/esco/skill/e08d5950-f694-450e-90ae-088001dad5e9,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6D555B1E,perform water testing procedures,perform water testing procedures,en,EU,transferable,esco,http://data.europa.eu/esco/skill/e80f9e50-71ff-4bb7-8b7d-eb232685d17f,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-0D42E145,perform water treatment procedures,perform water treatment procedures,en,EU,transferable,esco,http://data.europa.eu/esco/skill/8bcf4ef0-edda-4f6a-a1ce-7defb1d324d6,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-753A5153,Perl,perl,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-5A5A6A14,Personnel and Human Resources,personnel and human resources,en,US,domain_knowledge,onet,onet/skills.csv:120,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9D4A9B81,Persuasion,persuasion,en,US,transferable,onet,onet/skills.csv:86,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AB93901D,Philosophy and Theology,philosophy and theology,en,US,domain_knowledge,onet,onet/skills.csv:148,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-68005987,photogrammetry,photogrammetry,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/0435fe96-523f-4888-a76f-22df1e92d9c4,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-CE4D1432,PHP,php,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D7318B6A,Physical Abilities,physical abilities,en,US,transferable,onet,onet/skills.csv:46,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-DD353AC9,Physical Strength Abilities,physical strength abilities,en,US,transferable,onet,onet/skills.csv:47,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-237DB4BB,physics,physics,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/692ace70-7f97-4214-92bd-88f7637d8a44,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-237DB4BB,Physics,physics,en,US,domain_knowledge,onet,onet/skills.csv:133,O*NET database,0.2577,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1ED9183B,place temporary road signage,place temporary road signage,en,EU,transferable,esco,http://data.europa.eu/esco/skill/62e109fe-b619-460a-9f77-4396a6118fcf,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-C49D1C12,plan geotechnical investigations in the field,plan geotechnical investigations in the field,en,EU,transferable,esco,http://data.europa.eu/esco/skill/f21c2b32-83e0-46b2-99b1-c277e3d27f2f,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9E5100F6,plan health and safety procedures,plan health and safety procedures,en,EU,regulatory,esco,http://data.europa.eu/esco/skill/bb663409-5c88-4e3a-bc16-01aa1c8ce171,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-86C67F1C,plan manufacturing processes,plan manufacturing processes,en,EU,transferable,esco,http://data.europa.eu/esco/skill/7d0f33ea-e724-4d77-8b75-ee4fe66bb9ba,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1CD0852D,plan surface slope,plan surface slope,en,EU,transferable,esco,http://data.europa.eu/esco/skill/562a111f-40fc-424a-b1ca-784ff2e0488e,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-13772A32,pollution prevention,pollution prevention,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/75f312e1-622b-4751-8d93-815b32feaf8d,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-83549F13,possess visual literacy,possess visual literacy,en,EU,transferable,esco,http://data.europa.eu/esco/skill/1f403e44-7a79-4b91-b86a-e406208be161,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AC35A950,power electronics,power electronics,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/86ff9a65-66eb-4c8f-93d8-22e0a467fc08,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-253B51AB,power engineering,power engineering,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/dd6e5939-d19b-4e2f-a025-2014f0a2ec88,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6109699C,power plant instrumentation,power plant instrumentation,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/81665015-4963-472c-9b5a-f2cf13ae9de0,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BEBCCC96,precision measuring instruments,precision measuring instruments,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/b386e189-12c5-4df6-b1db-059eb3f6dd88,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D9ADEFFB,precision mechanics,precision mechanics,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/2fea2558-630e-480d-9e12-47a05bc19b55,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B710833B,prepare assembly drawings,prepare assembly drawings,en,EU,transferable,esco,http://data.europa.eu/esco/skill/f19f2c6d-3f1d-4231-9fd9-ece77ed359d7,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FC872E3D,prepare geological map sections,prepare geological map sections,en,EU,transferable,esco,http://data.europa.eu/esco/skill/faa8e4f3-40fd-4fb7-bf3e-fb8eb639fb33,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-27ED98BB,prepare production prototypes,prepare production prototypes,en,EU,transferable,esco,http://data.europa.eu/esco/skill/e921279a-1a7e-4900-9720-bde93ae3e70e,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-EEFF1DED,prepare railway technical studies,prepare railway technical studies,en,EU,transferable,esco,http://data.europa.eu/esco/skill/09276365-d4a2-45d0-a5c6-3b25e306f6d9,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-741D5840,prepare subgrade for road pavement,prepare subgrade for road pavement,en,EU,transferable,esco,http://data.europa.eu/esco/skill/c4973029-8a67-42c3-a7a0-09bff8920ce5,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A39B3F68,prepare surveying report,prepare surveying report,en,EU,transferable,esco,http://data.europa.eu/esco/skill/222137dc-9021-4be8-bb7a-29833e02616a,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-247ADC43,prepare technical reports,prepare technical reports,en,EU,transferable,esco,http://data.europa.eu/esco/skill/99fc129e-360c-4174-9553-5c666a64a395,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-073A34F6,prepare timelines for pipeline development projects,prepare timelines for pipeline development projects,en,EU,transferable,esco,http://data.europa.eu/esco/skill/88547698-700d-41dc-b0c1-515adf63f9bf,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-216D3D64,prepare visual data,prepare visual data,en,EU,technical,esco,http://data.europa.eu/esco/skill/c0326e27-5fa8-4dca-aecb-ed89ab491513,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B6796883,present reports,present reports,en,EU,transferable,esco,http://data.europa.eu/esco/skill/d0f2f8a7-d935-4a6d-8e54-dcc3e5e2cbeb,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-14F72D18,prevent damage to utility infrastructure,prevent damage to utility infrastructure,en,EU,transferable,esco,http://data.europa.eu/esco/skill/63395522-32f0-46c4-851d-69c2d3800a8a,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BD92DC72,prevent fires on board,prevent fires on board,en,EU,transferable,esco,http://data.europa.eu/esco/skill/1dc4c035-b605-41f2-b985-cd9364c3802e,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-454C1FEF,principles of mechanical engineering,principles of mechanical engineering,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/54804209-6aac-4ca4-bf3c-aef4fbe18f8c,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-EF6C8C81,printed circuit boards,printed circuit boards,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/6a2bc03b-e30d-429b-9549-5784cb92ae2f,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-5F81FAEA,Problem Sensitivity,problem sensitivity,en,US,transferable,onet,onet/skills.csv:13,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B4EC5AB6,process collected survey data,process collected survey data,en,EU,technical,esco,http://data.europa.eu/esco/skill/6b30644d-bdc5-4bca-b1af-edbf5c6b15ee,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4A2A4DEB,process customer orders,process customer orders,en,EU,transferable,esco,http://data.europa.eu/esco/skill/ec66b111-d8d0-4516-88ba-ee0b6fe6f695,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D734993E,process customer requests based on the REACh Regulation 1907 2006,process customer requests based on the reach regulation 1907 2006,en,EU,transferable,esco,http://data.europa.eu/esco/skill/0d6c9508-1cd6-4cea-98d2-d5fe2f5c6a73,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-056270FE,process incoming construction supplies,process incoming construction supplies,en,EU,transferable,esco,http://data.europa.eu/esco/skill/a3e0224a-c952-4b4e-b664-d7186f62715b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-EF6FF02D,procure electrical machinery,procure electrical machinery,en,EU,transferable,esco,http://data.europa.eu/esco/skill/93d49976-acd8-4925-b5d1-7d80e0fd8dc0,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-0940A444,product data management,product data management,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/e2d0daae-2aa1-40cc-99e2-b340b02f97d3,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BE5D3BF9,Production and Processing,production and processing,en,US,domain_knowledge,onet,onet/skills.csv:123,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-0CE30C7C,production processes,production processes,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/12c7b323-d870-4f5b-9d7d-d9f525206d77,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1D5BBC3F,program firmware,program firmware,en,EU,project_delivery,esco,http://data.europa.eu/esco/skill/cf200547-25b5-47c8-9eda-bca4aedc13fb,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A0D3D1D2,Programming,programming,en,US,transferable,onet,onet/skills.csv:97,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AA25BFD8,project management,project management,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-50E60467,project management principles,project management principles,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/237db40b-4600-47c0-837f-4a2c4f3014ab,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BFE5E548,Prolog (computer programming),prolog computer programming,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/2bde42ae-e776-41c1-9ded-b07b30bfe985,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-021C61CC,promote environmental awareness,promote environmental awareness,en,EU,transferable,esco,http://data.europa.eu/esco/skill/8abdc43c-2bfd-417c-97c2-27fcdaf53171,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6FDB5F63,promote innovative infrastructure design,promote innovative infrastructure design,en,EU,transferable,esco,http://data.europa.eu/esco/skill/b251544f-7b92-46d5-8e14-97f59ce1c7dc,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FF7F2BA1,promote public transport,promote public transport,en,EU,transferable,esco,http://data.europa.eu/esco/skill/0c67b0dd-8cbf-43e4-a9d7-0c4c2e7a6236,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-427CACBC,promote sustainability,promote sustainability,en,EU,transferable,esco,http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-63D33878,promote sustainable energy,promote sustainable energy,en,EU,transferable,esco,http://data.europa.eu/esco/skill/1a6c7e0d-fc13-41d7-a5c0-8ca00606de89,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-44F08C05,provide advice to technicians,provide advice to technicians,en,EU,transferable,esco,http://data.europa.eu/esco/skill/8c474534-707f-46f3-b356-810bbfe8b693,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-824246CF,provide improvement strategies,provide improvement strategies,en,EU,transferable,esco,http://data.europa.eu/esco/skill/d4cc5022-7801-4885-bcff-166552788d35,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-553DFEE6,provide information on geological characteristics,provide information on geological characteristics,en,EU,transferable,esco,http://data.europa.eu/esco/skill/e02faa7a-9277-4340-aeda-e35bf138320e,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-546EEF69,provide information on wind turbines,provide information on wind turbines,en,EU,transferable,esco,http://data.europa.eu/esco/skill/7ff9cce1-6518-48db-8f59-2beb81508fb2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-189AD04A,provide technical documentation,provide technical documentation,en,EU,transferable,esco,http://data.europa.eu/esco/skill/04dfd9fb-e0cf-40f6-96c6-9d2280c4347e,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-0BD6497B,provide technical expertise,provide technical expertise,en,EU,transferable,esco,http://data.europa.eu/esco/skill/c69587b4-05d3-45bb-b79b-9b85e6603fc2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FD7A082E,provide training,provide training,en,EU,transferable,esco,http://data.europa.eu/esco/skill/e7329772-d1bc-4a73-837b-d729290d7af2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-94597C1A,Psychology,psychology,en,US,domain_knowledge,onet,onet/skills.csv:136,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-267D97FD,Psychomotor Abilities,psychomotor abilities,en,US,transferable,onet,onet/skills.csv:33,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FE3BE470,public law,public law,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/efb523d0-c998-440d-8639-cd14ba841c4c,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1AB650F3,Public Safety and Security,public safety and security,en,US,domain_knowledge,onet,onet/skills.csv:150,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-83D33509,Python (computer programming),python computer programming,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FBD5DCB4,Quality Control Analysis,quality control analysis,en,US,transferable,onet,onet/skills.csv:103,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4B1DA3C3,quality of fish products,quality of fish products,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/f2d9677b-ba41-4b02-9db9-b2e05a462830,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8695F01D,quality standards,quality standards,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/8d4271ca-c9fd-40b3-875f-15f78332a49e,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9030E6C1,Quantitative Abilities,quantitative abilities,en,US,transferable,onet,onet/skills.csv:18,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-49E44668,R,r,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E7E96E1F,radars,radars,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/286d0e0d-48e9-4210-b110-b1fbf04c35f1,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-95C21AA3,rail construction engineering,rail construction engineering,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/0f040ee7-075c-4986-9a6c-d20f846d69d6,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6E906103,rail design engineering,rail design engineering,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/1fdbb8ac-0f77-4261-b28c-6ff6a46ad096,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9C4561CF,rail infrastructure,rail infrastructure,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/ceb0d9a0-96c6-4334-bcf4-c529e314d1ac,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-DBB58236,railway framework legislation,railway framework legislation,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/aaee0ebe-d6f5-4355-8fed-460963306445,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9CECC1F0,Rate Control,rate control,en,US,transferable,onet,onet/skills.csv:42,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6FF47E3E,react to events in time-critical environments,react to events in time-critical environments,en,EU,transferable,esco,http://data.europa.eu/esco/skill/be7c80ee-0b7a-455c-8928-055cfa65076c,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-40609B4B,Reaction Time,reaction time,en,US,transferable,onet,onet/skills.csv:44,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-451E0722,Reaction Time and Speed Abilities,reaction time and speed abilities,en,US,transferable,onet,onet/skills.csv:43,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-44828BCE,read 3D displays,read 3d displays,en,EU,transferable,esco,http://data.europa.eu/esco/skill/768fe91b-ccde-4649-94f3-07be5d8b6be1,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-45BD37E4,read engineering drawings,read engineering drawings,en,EU,transferable,esco,http://data.europa.eu/esco/skill/b07daddc-8625-4360-946e-ad2b0e56ebf6,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-EDE8287D,read railway circuit plans,read railway circuit plans,en,EU,transferable,esco,http://data.europa.eu/esco/skill/182afdb1-ea05-49c3-9e51-2449c340c1ce,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B257C61C,read standard blueprints,read standard blueprints,en,EU,transferable,esco,http://data.europa.eu/esco/skill/68b6ef08-d823-489d-a95c-752ae6f6e6a7,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E5ECD5C7,Reading Comprehension,reading comprehension,en,US,technical,onet,onet/skills.csv:71,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A1250330,recognise signs of corrosion,recognise signs of corrosion,en,EU,transferable,esco,http://data.europa.eu/esco/skill/b0279338-ddfa-473d-b961-fa51b1185612,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-2374F94A,recognise signs of wood rot,recognise signs of wood rot,en,EU,transferable,esco,http://data.europa.eu/esco/skill/ea062dd7-92fc-4172-adce-a56694fd8214,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
