occupation_code,alias,normalised_alias,alias_type,country_code,industry_context,language_code,source_id,source_record_id,source_name,confidence,verification_status,review_status,reviewed_by,reviewed_at,review_notes,taxonomy_version
CPX-OCC-ENG-018,Directors in consultancy services n.e.c.,directors in consultancy services n.e.c.,alternative_title,GB,Directors in consultancy services,en,uk-soc,uk-soc:f3fb,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-020,"Directors in logistics, warehousing and transport",directors in logistics warehousing and transport,alternative_title,GB,"Directors in logistics, warehousing and transport",en,uk-soc,uk-soc:b2ag,UK Standard Occupational Classification 2020,0.1217,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-018,"Directors in logistics, warehousing and transport",directors in logistics warehousing and transport,alternative_title,GB,"Directors in logistics, warehousing and transport",en,uk-soc,uk-soc:d4mn,UK Standard Occupational Classification 2020,0.1618,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-010,"Directors in logistics, warehousing and transport",directors in logistics warehousing and transport,alternative_title,GB,"Directors in logistics, warehousing and transport",en,uk-soc,uk-soc:d4mr,UK Standard Occupational Classification 2020,0.0787,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-018,"Directors in logistics, warehousing and transport",directors in logistics warehousing and transport,alternative_title,GB,"Directors in logistics, warehousing and transport",en,uk-soc,uk-soc:d4ns,UK Standard Occupational Classification 2020,0.1618,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-004,"Directors in logistics, warehousing and transport",directors in logistics warehousing and transport,alternative_title,GB,"Directors in logistics, warehousing and transport",en,uk-soc,uk-soc:e8uv,UK Standard Occupational Classification 2020,0.1831,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-020,"Directors in logistics, warehousing and transport",directors in logistics warehousing and transport,alternative_title,GB,"Directors in logistics, warehousing and transport",en,uk-soc,uk-soc:e9ro,UK Standard Occupational Classification 2020,0.1217,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-020,"Directors in logistics, warehousing and transport",directors in logistics warehousing and transport,alternative_title,GB,"Directors in logistics, warehousing and transport",en,uk-soc,uk-soc:f4ns,UK Standard Occupational Classification 2020,0.1217,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-020,"Directors in logistics, warehousing and transport n.e.c.",directors in logistics warehousing and transport n.e.c.,alternative_title,GB,"Directors in logistics, warehousing and transport",en,uk-soc,uk-soc:b2ag,UK Standard Occupational Classification 2020,0.1217,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-018,"Directors in logistics, warehousing and transport n.e.c.",directors in logistics warehousing and transport n.e.c.,alternative_title,GB,"Directors in logistics, warehousing and transport",en,uk-soc,uk-soc:d4mn,UK Standard Occupational Classification 2020,0.1618,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-010,"Directors in logistics, warehousing and transport n.e.c.",directors in logistics warehousing and transport n.e.c.,alternative_title,GB,"Directors in logistics, warehousing and transport",en,uk-soc,uk-soc:d4mr,UK Standard Occupational Classification 2020,0.0787,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-018,"Directors in logistics, warehousing and transport n.e.c.",directors in logistics warehousing and transport n.e.c.,alternative_title,GB,"Directors in logistics, warehousing and transport",en,uk-soc,uk-soc:d4ns,UK Standard Occupational Classification 2020,0.1618,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-020,"Directors in logistics, warehousing and transport n.e.c.",directors in logistics warehousing and transport n.e.c.,alternative_title,GB,"Directors in logistics, warehousing and transport",en,uk-soc,uk-soc:e9ro,UK Standard Occupational Classification 2020,0.1217,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-014,Display Engineer,display engineer,alternative_title,US,,en,onet,17-2199.07:Display Engineer,O*NET database,0.055,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-003,display manager,display manager,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/2c8a4b72-21f4-4ab1-9dbd-1cae779211b7,ESCO occupations and skills,0.095,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,distribution engineer,distribution engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/1ff61522-8947-4c95-b589-cb0e0539a62b,ESCO occupations and skills,0.1655,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-001,distribution network manager,distribution network manager,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/788a9895-a39a-4a83-be90-e006e2f8dce5,ESCO occupations and skills,0.055,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-001,distribution network monitoring manager,distribution network monitoring manager,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/788a9895-a39a-4a83-be90-e006e2f8dce5,ESCO occupations and skills,0.055,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-001,distribution network planner,distribution network planner,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/788a9895-a39a-4a83-be90-e006e2f8dce5,ESCO occupations and skills,0.055,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-001,distribution network strategy planner,distribution network strategy planner,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/788a9895-a39a-4a83-be90-e006e2f8dce5,ESCO occupations and skills,0.055,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-001,Distribution Operation Supervisor (SDO),distribution operation supervisor sdo,alternative_title,US,,en,onet,11-9131.00:Distribution Operation Supervisor (SDO),O*NET database,0.0665,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-001,Distribution Operations Manager,distribution operations manager,alternative_title,US,Business and Operations,en,onet,11-9131.00:Distribution Operations Manager,O*NET database,0.0665,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-001,Distribution Operations Supervisor,distribution operations supervisor,alternative_title,US,Business and Operations,en,onet,11-9131.00:Distribution Operations Supervisor,O*NET database,0.0665,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,distribution project engineer,distribution project engineer,alternative_title,EU,Project and Programme Management,en,esco,http://data.europa.eu/esco/occupation/1ff61522-8947-4c95-b589-cb0e0539a62b,ESCO occupations and skills,0.1655,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,distribution system engineer,distribution system engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/1ff61522-8947-4c95-b589-cb0e0539a62b,ESCO occupations and skills,0.1655,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-017,District Plant Engineer,district plant engineer,alternative_title,US,,en,onet,17-2112.00:District Plant Engineer,O*NET database,0.0602,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-001,Divers,divers,alternative_title,GB,Construction and building trades n.e.c.,en,uk-soc,uk-soc:b2do,UK Standard Occupational Classification 2020,0.0726,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-001,Divers,divers,alternative_title,GB,Construction and building trades n.e.c.,en,uk-soc,uk-soc:b7qt,UK Standard Occupational Classification 2020,0.0726,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-001,Divers,divers,alternative_title,GB,Construction and building trades n.e.c.,en,uk-soc,uk-soc:e3co,UK Standard Occupational Classification 2020,0.0726,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-005,Division Merchandise Manager (DMM),division merchandise manager dmm,alternative_title,US,,en,onet,11-3061.00:Division Merchandise Manager (DMM),O*NET database,0.0653,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-017,Documentation Engineer,documentation engineer,alternative_title,US,,en,onet,17-2112.00:Documentation Engineer,O*NET database,0.0602,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-010,drain engineer,drain engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,ESCO occupations and skills,0.2693,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-010,drainage engineering adviser,drainage engineering adviser,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,ESCO occupations and skills,0.2693,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-010,drainage engineering consultant,drainage engineering consultant,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,ESCO occupations and skills,0.2693,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-010,drainage engineering expert,drainage engineering expert,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,ESCO occupations and skills,0.2693,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-010,drainage engineering specialist,drainage engineering specialist,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,ESCO occupations and skills,0.2693,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-010,Drainage operatives,drainage operatives,alternative_title,GB,Construction operatives n.e.c.,en,uk-soc,uk-soc:b3od,UK Standard Occupational Classification 2020,0.265,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-010,drainage system engineer,drainage system engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,ESCO occupations and skills,0.2693,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-010,drainage systems engineer,drainage systems engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,ESCO occupations and skills,0.2693,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-010,drainage technology engineer,drainage technology engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,ESCO occupations and skills,0.2693,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-010,drainage technology engineering adviser,drainage technology engineering adviser,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,ESCO occupations and skills,0.2693,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-010,drainage technology engineering consultant,drainage technology engineering consultant,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,ESCO occupations and skills,0.2693,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-010,drainage technology engineering expert,drainage technology engineering expert,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,ESCO occupations and skills,0.2693,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-010,drainage technology engineering specialist,drainage technology engineering specialist,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,ESCO occupations and skills,0.2693,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-007,drill and blast engineer,drill and blast engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/03b2f112-a891-461d-a8d4-effb9dcf2df6,ESCO occupations and skills,0.1243,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-001,"Driller, diamond",driller diamond,alternative_title,GB,Construction and building trades n.e.c.,en,uk-soc,uk-soc:b2mi,UK Standard Occupational Classification 2020,0.0737,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-007,drilling and blasting engineer,drilling and blasting engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/03b2f112-a891-461d-a8d4-effb9dcf2df6,ESCO occupations and skills,0.1243,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-007,drilling and blasting supervisor,drilling and blasting supervisor,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/03b2f112-a891-461d-a8d4-effb9dcf2df6,ESCO occupations and skills,0.1243,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-010,drinking water treatment plant manager,drinking water treatment plant manager,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/546ec458-e2a4-4cb1-ac17-553d314ac2e2,ESCO occupations and skills,0.145,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-010,"Driver, delivery",driver delivery,alternative_title,GB,Delivery drivers and couriers,en,uk-soc,uk-soc:b2pw,UK Standard Occupational Classification 2020,0.1315,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,DSP Engineer (Digital Signal Processing Engineer),dsp engineer digital signal processing engineer,alternative_title,US,"Digital, Data and Artificial Intelligence",en,onet,17-2072.01:DSP Engineer (Digital Signal Processing Engineer),O*NET database,0.0717,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-014,DWDM Optical Network Engineer (Dense Wavelength Division Multiplexing Optical Network Engineer),dwdm optical network engineer dense wavelength division multiplexing optical network engineer,alternative_title,US,,en,onet,17-2199.07:DWDM Optical Network Engineer (Dense Wavelength Division Multiplexing Optical Network Engineer),O*NET database,0.055,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-007,E-Mail System Administrator,e-mail system administrator,alternative_title,US,,en,onet,15-1244.00:E-Mail System Administrator,O*NET database,0.0574,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Early education and childcare services managers,early education and childcare services managers,alternative_title,GB,Early education and childcare services managers,en,uk-soc,uk-soc:c8iv,UK Standard Occupational Classification 2020,0.1621,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Early education and childcare services managers,early education and childcare services managers,alternative_title,GB,Early education and childcare services managers,en,uk-soc,uk-soc:f3ff,UK Standard Occupational Classification 2020,0.1644,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-020,Early education and childcare services proprietors,early education and childcare services proprietors,alternative_title,GB,Early education and childcare services proprietors,en,uk-soc,uk-soc:b1zh,UK Standard Occupational Classification 2020,0.1217,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-018,Early education and childcare services proprietors,early education and childcare services proprietors,alternative_title,GB,Early education and childcare services proprietors,en,uk-soc,uk-soc:d4oq,UK Standard Occupational Classification 2020,0.1618,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-018,Early education and childcare services proprietors,early education and childcare services proprietors,alternative_title,GB,Early education and childcare services proprietors,en,uk-soc,uk-soc:d4qa,UK Standard Occupational Classification 2020,0.1621,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-018,Early education and childcare services proprietors,early education and childcare services proprietors,alternative_title,GB,Early education and childcare services proprietors,en,uk-soc,uk-soc:f1za,UK Standard Occupational Classification 2020,0.1618,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-009,Economic Research Assistant,economic research assistant,alternative_title,US,,en,onet,19-4061.00:Economic Research Assistant,O*NET database,0.0737,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-009,Economist Research Assistant,economist research assistant,alternative_title,US,,en,onet,19-4061.00:Economist Research Assistant,O*NET database,0.0737,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-020,Education consultancy directors,education consultancy directors,alternative_title,GB,Directors in consultancy services,en,uk-soc,uk-soc:f4ow,UK Standard Occupational Classification 2020,0.1217,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Education managers,education managers,alternative_title,GB,Education managers,en,uk-soc,uk-soc:c8jm,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-003,Education managers,education managers,alternative_title,GB,Education managers,en,uk-soc,uk-soc:f4at,UK Standard Occupational Classification 2020,0.325,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-015,Educational administrators,educational administrators,alternative_title,GB,Other educational professionals n.e.c,en,uk-soc,uk-soc:a1if,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-020,Educational establishment managers and proprietors,educational establishment managers and proprietors,alternative_title,GB,Managers and proprietors in other services n.e.c.,en,uk-soc,uk-soc:b1zn,UK Standard Occupational Classification 2020,0.1217,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-003,Educational Programming Director,educational programming director,alternative_title,US,,en,onet,27-2012.03:Educational Programming Director,O*NET database,0.0615,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-017,Efficiency Analyst,efficiency analyst,alternative_title,US,,en,onet,17-2112.00:Efficiency Analyst,O*NET database,0.0602,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-017,Efficiency Engineer,efficiency engineer,alternative_title,US,,en,onet,17-2112.00:Efficiency Engineer,O*NET database,0.0602,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-017,Efficiency Expert,efficiency expert,alternative_title,US,,en,onet,17-2112.00:Efficiency Expert,O*NET database,0.0602,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-009,"EHS Advisor (Environmental, Health, and Safety Advisor)",ehs advisor environmental health and safety advisor,alternative_title,US,,en,onet,"19-5012.00:EHS Advisor (Environmental, Health, and Safety Advisor)",O*NET database,0.165,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-009,EHS Intern (Environmental Health and Safety Intern),ehs intern environmental health and safety intern,alternative_title,US,,en,onet,17-2111.00:EHS Intern (Environmental Health and Safety Intern),O*NET database,0.1436,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,electric engineer,electric engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,ESCO occupations and skills,0.2682,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,electric power plant engineer,electric power plant engineer,alternative_title,EU,Energy and Utilities,en,esco,http://data.europa.eu/esco/occupation/58db3ac6-5217-4d46-8a4c-126598be1d13,ESCO occupations and skills,0.1508,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,electric power plant project engineer,electric power plant project engineer,alternative_title,EU,Energy and Utilities,en,esco,http://data.europa.eu/esco/occupation/58db3ac6-5217-4d46-8a4c-126598be1d13,ESCO occupations and skills,0.1508,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,electric power station engineer,electric power station engineer,alternative_title,EU,Energy and Utilities,en,esco,http://data.europa.eu/esco/occupation/58db3ac6-5217-4d46-8a4c-126598be1d13,ESCO occupations and skills,0.1508,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,electric power supply engineer,electric power supply engineer,alternative_title,EU,Energy and Utilities,en,esco,http://data.europa.eu/esco/occupation/58db3ac6-5217-4d46-8a4c-126598be1d13,ESCO occupations and skills,0.1508,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Electrical and electronic trades n.e.c.,electrical and electronic trades n.e.c.,alternative_title,GB,Electrical and electronic trades n.e.c.,en,uk-soc,uk-soc:b3ux,UK Standard Occupational Classification 2020,0.2098,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-016,Electrical and electronic trades n.e.c.,electrical and electronic trades n.e.c.,alternative_title,GB,Electrical and electronic trades n.e.c.,en,uk-soc,uk-soc:b3vr,UK Standard Occupational Classification 2020,0.2633,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Electrical and electronic trades n.e.c.,electrical and electronic trades n.e.c.,alternative_title,GB,Electrical and electronic trades n.e.c.,en,uk-soc,uk-soc:b3xx,UK Standard Occupational Classification 2020,0.1621,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-020,Electrical Design Engineer,electrical design engineer,alternative_title,US,,en,onet,15-1241.01:Electrical Design Engineer,O*NET database,0.07,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,electrical design engineer,electrical design engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,ESCO occupations and skills,0.2682,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Electrical Engineer,electrical engineer,alternative_title,US,,en,onet,17-2072.01:Electrical Engineer,O*NET database,0.0717,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,electrical engineer,electrical engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/e69697d0-2639-4aad-b73a-05e0b98357b1,ESCO occupations and skills,0.2003,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,electrical engineering adviser,electrical engineering adviser,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,ESCO occupations and skills,0.2682,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,electrical engineering consultant,electrical engineering consultant,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,ESCO occupations and skills,0.2682,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,electrical engineering expert,electrical engineering expert,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,ESCO occupations and skills,0.2682,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,electrical engineering expert,electrical engineering expert,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/e69697d0-2639-4aad-b73a-05e0b98357b1,ESCO occupations and skills,0.2003,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-016,electrical engineering fitter,electrical engineering fitter,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/269c47e7-9017-4aa6-bce8-49e89a696a64,ESCO occupations and skills,0.0631,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,electrical engineering practitioner,electrical engineering practitioner,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,ESCO occupations and skills,0.2682,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,electrical engineering specialist,electrical engineering specialist,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,ESCO occupations and skills,0.2682,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3ia,UK Standard Occupational Classification 2020,0.1331,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3jc,UK Standard Occupational Classification 2020,0.1331,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3jy,UK Standard Occupational Classification 2020,0.1331,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3kf,UK Standard Occupational Classification 2020,0.1331,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-015,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3md,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-003,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3nr,UK Standard Occupational Classification 2020,0.1977,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3nt,UK Standard Occupational Classification 2020,0.1331,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3oh,UK Standard Occupational Classification 2020,0.1972,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3ok,UK Standard Occupational Classification 2020,0.1633,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3om,UK Standard Occupational Classification 2020,0.1999,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3oo,UK Standard Occupational Classification 2020,0.1972,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3op,UK Standard Occupational Classification 2020,0.1999,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3ou,UK Standard Occupational Classification 2020,0.1999,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3ow,UK Standard Occupational Classification 2020,0.1999,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3ox,UK Standard Occupational Classification 2020,0.2665,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3oz,UK Standard Occupational Classification 2020,0.1665,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3qk,UK Standard Occupational Classification 2020,0.135,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3qy,UK Standard Occupational Classification 2020,0.1331,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3wr,UK Standard Occupational Classification 2020,0.1633,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b3zn,UK Standard Occupational Classification 2020,0.2258,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b4bl,UK Standard Occupational Classification 2020,0.1331,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b4cd,UK Standard Occupational Classification 2020,0.1331,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b4cf,UK Standard Occupational Classification 2020,0.135,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b4dr,UK Standard Occupational Classification 2020,0.1331,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b4ej,UK Standard Occupational Classification 2020,0.1831,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Electrical engineers,electrical engineers,alternative_title,GB,Electrical engineers,en,uk-soc,uk-soc:b4ez,UK Standard Occupational Classification 2020,0.1231,source_mapped,not_reviewed,,,,2026.1
