code,canonical_name,slug,description,skill_category,parent_skill_code,proficiency_framework,verification_status,review_status,reviewed_by,reviewed_at,review_notes,is_active,taxonomy_version
CPX-SKL-AUTO-B88E7B47,Management of Personnel Resources,management-of-personnel-resources,"Motivating, developing, and directing people as they work, identifying the best people for the job.",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-B89755B4,ensure compliance with railway regulation,ensure-compliance-with-railway-regulation,ESCO skill linked to selected occupations.,regulatory,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-B8EA0179,design microelectromechanical systems,design-microelectromechanical-systems,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-B8ED49CA,Clinical data management system CDMS,clinical-data-management-system-cdms,Data base user interface and query software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-B9114043,Abraxas Energy Consulting Metrix,abraxas-energy-consulting-metrix,Data base user interface and query software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-B96852D1,electricity,electricity,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-B9A2341F,develop environmental remediation strategies,develop-environmental-remediation-strategies,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BA240AE5,assessment of risks and threats,assessment-of-risks-and-threats,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BA27F563,mechanical systems,mechanical-systems,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BA385187,design dams,design-dams,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BAD2D617,electrical wiring plans,electrical-wiring-plans,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BAE16BC2,oversee quality control,oversee-quality-control,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BB3FEAB2,Adobe ActionScript,adobe-actionscript,Development environment software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BB6690B7,develop instrumentation systems,develop-instrumentation-systems,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BBAFB008,Finger Dexterity,finger-dexterity,"The ability to make precisely coordinated movements of the fingers of one or both hands to grasp, manipulate, or assemble very small objects.",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BC16F782,Failure modes and effects analysis FMEA software,failure-modes-and-effects-analysis-fmea-software,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BC270433,troubleshoot,troubleshoot,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BC39FD06,remove rust from motor vehicles,remove-rust-from-motor-vehicles,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BC946289,Perceptual Abilities,perceptual-abilities,Abilities related to the acquisition and organization of visual information,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BCC2505C,ensure compliance with airport security measures,ensure-compliance-with-airport-security-measures,ESCO skill linked to selected occupations.,regulatory,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BD0F1A41,Ambient Design ArtRage,ambient-design-artrage,Graphics or photo imaging software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BD469EC3,water reuse,water-reuse,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BD75BC02,flood remediation equipment,flood-remediation-equipment,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BD907184,mine dump design,mine-dump-design,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BD92DC72,prevent fires on board,prevent-fires-on-board,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BDA121A2,Law and Government,law-and-government,"Knowledge of laws, legal codes, court procedures, precedents, government regulations, executive orders, agency rules, and the democratic political process.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BDC2E760,run preventive simulations,run-preventive-simulations,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BDD3759C,Fluency of Ideas,fluency-of-ideas,"The ability to come up with a number of ideas about a topic (the number of ideas is important, not their quality, correctness, or creativity).",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BE0AACB6,use different communication channels,use-different-communication-channels,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BE313C3E,AspenTech aspenONE,aspentech-aspenone,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BE5D3BF9,Production and Processing,production-and-processing,"Knowledge of raw materials, production processes, quality control, costs, and other techniques for maximizing the effective manufacture and distribution of goods.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BE6DE825,ADP Enterprise HR,adp-enterprise-hr,Human resources software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BE9FAE55,study traffic flow,study-traffic-flow,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BEAE4466,Angoss KnowledgeSEEKER,angoss-knowledgeseeker,Data mining software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BEBCCC96,precision measuring instruments,precision-measuring-instruments,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BF04DD1D,create manufacturing guidelines,create-manufacturing-guidelines,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BF3021B8,Monitoring,monitoring,"Monitoring/Assessing performance of yourself, other individuals, or organizations to make improvements or take corrective action.",technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BF40B45A,Essential Skills,essential-skills,"Skills you need for most jobs such as reading, writing, math, and learning.",technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BFDE851A,global navigation satellite system performance parameters,global-navigation-satellite-system-performance-parameters,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-BFE5E548,Prolog (computer programming),prolog-computer-programming,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C0814724,building automation,building-automation,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C082D723,CodeJam MemoriesOnTV,codejam-memoriesontv,Video creation and editing software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C1052C79,inspect asphalt,inspect-asphalt,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C16AA3F2,360 Analytics eQUEST,360-analytics-equest,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C1B857DC,operate railway control panels,operate-railway-control-panels,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C1D0734E,Service Orientation,service-orientation,Actively looking for ways to help people.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C1FE13A0,perform water chemistry analysis,perform-water-chemistry-analysis,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C218EB29,investigate road accidents,investigate-road-accidents,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C25F13D2,electricity principles,electricity-principles,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C2AFEA82,mechatronics,mechatronics,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C2CBA25C,Accelrys Pipeline Pilot,accelrys-pipeline-pilot,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C2CD85FB,Adobe LifeCycle ES,adobe-lifecycle-es,Document management software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C30B841B,materials science,materials-science,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C3115E1E,Administration and Management,administration-and-management,"Knowledge of business and management principles involved in strategic planning, resource allocation, human resources modeling, leadership technique, production methods, and coordination of people and resources.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C3A5C9D7,Stamina,stamina,The ability to exert yourself physically over long periods of time without getting winded or out of breath.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C3D3578F,install hardware,install-hardware,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C432DB20,landscape design,landscape-design,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C49D1C12,plan geotechnical investigations in the field,plan-geotechnical-investigations-in-the-field,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C4A41611,identify risk of flooding,identify-risk-of-flooding,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C4F287B5,Visual Color Discrimination,visual-color-discrimination,"The ability to match or detect differences between colors, including shades of color and brightness.",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C5355881,instrumentation engineering,instrumentation-engineering,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C5376691,advise on heating systems energy efficiency,advise-on-heating-systems-energy-efficiency,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C646A7C3,design infrastructure for surface mines,design-infrastructure-for-surface-mines,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C65354BE,ANSYS simulation software,ansys-simulation-software,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C69066D1,assemble electrical components,assemble-electrical-components,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C74C4BF1,conduct land surveys,conduct-land-surveys,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C82664CA,design sensors,design-sensors,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C8D98075,train routes,train-routes,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C96112D6,integrated circuits,integrated-circuits,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C999ABAC,apply advanced manufacturing,apply-advanced-manufacturing,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C9B467F9,restrict bridge traffic,restrict-bridge-traffic,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-C9FEFCA6,Adobe Flex,adobe-flex,Web platform development software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CA0ABA50,supervise waste disposal,supervise-waste-disposal,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CA23ABC2,Absorption process simulation software,absorption-process-simulation-software,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CA4D7BCC,Active directory software,active-directory-software,Internet directory services software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CA752BC5,operate railway communication systems,operate-railway-communication-systems,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CA75B61D,Database software,database-software,Data base user interface and query software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CAD1E350,monitor water quality,monitor-water-quality,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CB01B914,use power tools,use-power-tools,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CB33A6BF,Selective Attention,selective-attention,The ability to concentrate on a task over a period of time without being distracted.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CC7014C4,apply a protective layer,apply-a-protective-layer,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CD2BF6FC,geological time scale,geological-time-scale,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CD397929,design piers,design-piers,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CD4124BE,maintain shipboard machinery,maintain-shipboard-machinery,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CD7335A8,analyse stress resistance of products,analyse-stress-resistance-of-products,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CD7D1479,install electrical and electronic equipment,install-electrical-and-electronic-equipment,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CDC234AF,heat transfer processes,heat-transfer-processes,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CDD70154,make numerical calculations,make-numerical-calculations,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CDF01952,cost management,cost-management,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CE4D1432,PHP,php,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CEBC803D,determine boundaries,determine-boundaries,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CEE11DA6,identify statistical patterns,identify-statistical-patterns,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CEEBA88B,Alstom ESATAN,alstom-esatan,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CEF8C1DF,Complex Problem Solving,complex-problem-solving,Identifying complex problems and reviewing related information to develop and evaluate options and implement solutions.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CF35F4AE,model sensor,model-sensor,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CFC4C6AB,use testing equipment,use-testing-equipment,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CFC81E0F,coordinate engineering teams,coordinate-engineering-teams,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-CFD967E8,electronics,electronics,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D0001062,create technical plans,create-technical-plans,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D0190BF6,Manufacturing and Production,manufacturing-and-production,"Knowledge of principles and facts related to the production, processing, storage, and distribution of manufactured and agricultural goods",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D0363562,manage car park operations,manage-car-park-operations,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D04C893E,enforce railway safety regulations,enforce-railway-safety-regulations,ESCO skill linked to selected occupations.,regulatory,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D0928101,Anisotropic Crystalline Etch Simulation ACES,anisotropic-crystalline-etch-simulation-aces,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D0BDFF3E,ML (computer programming),ml-computer-programming,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D191EDF5,test raw minerals,test-raw-minerals,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D2071E24,audit contractors,audit-contractors,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D2B4C318,TypeScript,typescript,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D2DA541D,design sprinkler systems,design-sprinkler-systems,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D2F19421,draft bill of materials,draft-bill-of-materials,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D343E1C2,assess supplier risks,assess-supplier-risks,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D37D43A0,Communications and Media,communications-and-media,"Knowledge of media production, communication, and dissemination techniques and methods. This includes alternative ways to inform and entertain via written, oral, and visual media.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D3F2F308,ABC Compiler,abc-compiler,Development environment software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D4B66987,CSR Consultants Cemetery Management SC,csr-consultants-cemetery-management-sc,Data base user interface and query software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D4C5566D,hydraulics,hydraulics,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D4C8A993,Adept Scientific GRAMS,adept-scientific-grams,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D4D4A52D,gather technical information,gather-technical-information,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D515D9E5,maintain relationship with customers,maintain-relationship-with-customers,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D53E390B,Infostat RIMBase,infostat-rimbase,Data base user interface and query software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D5420881,Amazon DynamoDB,amazon-dynamodb,Data base management system software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D5750072,thermodynamics,thermodynamics,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D58496D9,abide by regulations on banned materials,abide-by-regulations-on-banned-materials,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D5BCEB6C,Continuous emissions monitoring systems CEMS,continuous-emissions-monitoring-systems-cems,Industrial control software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D5CBD41C,mechanical engineering,mechanical-engineering,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D6521966,AVEVA InTouch HMI,aveva-intouch-hmi,Industrial control software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D6769A8D,Ag Connections Land.db,ag-connections-land-db,Data base user interface and query software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D6BADC98,design circuit boards,design-circuit-boards,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D6C102D0,install electronic communication devices on trains,install-electronic-communication-devices-on-trains,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D6E69107,international regulations for preventing collisions at sea,international-regulations-for-preventing-collisions-at-sea,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D7318B6A,Physical Abilities,physical-abilities,"Abilities that influence strength, endurance, flexibility, balance and coordination",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D734993E,process customer requests based on the REACh Regulation 1907 2006,process-customer-requests-based-on-the-reach-regulation-1907-2006,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D762815A,inspect construction sites,inspect-construction-sites,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D78AC5BE,perform risk analysis,perform-risk-analysis,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D78D6565,operate precision measuring equipment,operate-precision-measuring-equipment,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D7F587B8,design prototypes,design-prototypes,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D8111E1C,Equipment Maintenance,equipment-maintenance,Performing routine maintenance on equipment and determining when and what kind of maintenance is needed.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D82A5A70,approve engineering design,approve-engineering-design,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D83939F5,Curtis Management Resources Training Management System,curtis-management-resources-training-management-system,Data base user interface and query software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D91E090F,value properties,value-properties,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D9ADEFFB,precision mechanics,precision-mechanics,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D9B66F47,Electronic health record EHR software,electronic-health-record-ehr-software,Medical software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D9D89D38,conduct engineering site audits,conduct-engineering-site-audits,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D9EE1594,Speaking,speaking,Talking to others to convey information effectively.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-D9FE7820,AeroHydro MultiSurf,aerohydro-multisurf,Computer aided design CAD software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DA0A87CC,execute feasibility study,execute-feasibility-study,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DA579DE3,geology,geology,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DA580D49,use consulting techniques,use-consulting-techniques,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DA8F9AD6,Response Orientation,response-orientation,"The ability to choose quickly between two or more movements in response to two or more different signals (lights, sounds, pictures). It includes the speed with which the correct response is started with the hand, foot, or other body part.",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DB34AB73,draw blueprints,draw-blueprints,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DB7134EA,ensure proper water storage,ensure-proper-water-storage,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
